ObjectID,extendPortVlanPrevious15MinDnDiscByteCounter,extendPortVlanPrevious15MinDnDiscFrameCounter,extendPortVlanPrevious15MinDnFwdByteCounter,extendPortVlanPrevious15MinDnFwdFrameCounter,extendPortVlanPrevious15MinUpDiscByteCounter,extendPortVlanPrevious15MinUpDiscFrameCounter,extendPortVlanPrevious15MinUpFwdByteCounter,extendPortVlanPrevious15MinUpFwdFrameCounter
P114038208.C1000@R1.S1.LT2.PON13.ONT11.C14.P1,0,0,202274960,149620,0,0,6635654,55007
P247860160.C1000@R1.S1.LT6.PON7.ONT6.C14.P1,0,0,628461938,504787,0,0,55145540,186572
P214709696.C3000@R1.S1.LT5.PON13.ONT27.C14.P1,0,0,0,0,0,0,0,0
P147220928.C1000@R1.S1.LT3.PON7.ONT53.C14.P1,0,0,8139,92,0,0,35818,356
P315366848.C3000@R1.S1.LT8.PON13.ONT15.C14.P1,0,0,0,0,0,0,0,0
P247993792.C3000@R1.S1.LT6.PON9.ONT11.C14.P1,0,0,2250,30,0,0,2190,30
P147325888.C3000@R1.S1.LT3.PON9.ONT2.C14.P1,0,0,2250,30,0,0,2190,30
P180368832.C3000@R1.S1.LT4.PON1.ONT27.C14.P1,0,0,2318,31,0,0,2254,31
P113328064.C1000@R1.S1.LT2.PON2.ONT32.C14.P1,0,0,103158264,85753,0,0,5040525,25863
P213995456.C1000@R1.S1.LT5.PON2.ONT40.C14.P1,0,0,0,0,0,0,0,0
P147081152.C3000@R1.S1.LT3.PON5.ONT36.C14.P1,0,0,0,0,0,0,0,0
P113248192.C1000@R1.S1.LT2.PON1.ONT4.C14.P1,0,0,0,0,0,0,0,0
P180427712.C1000@R1.S1.LT4.PON2.ONT14.C14.P1,0,0,0,0,0,0,0,0
P147196864.C1000@R1.S1.LT3.PON7.ONT6.C14.P1,0,0,853164242,683157,0,0,115017971,464472
P113270720.C3000@R1.S1.LT2.PON1.ONT48.C14.P1,0,0,2250,30,0,0,2190,30
P281936879.C3001@R1.S1.LT7.PON15.ONT2.SERV1,0,0,6198,26,0,0,54467,94
P180371439.C3001@R1.S1.LT4.PON1.ONT32.SERV1,0,0,5313,28,0,0,56267,101
P113326063.C3001@R1.S1.LT2.PON2.ONT28.SERV1,0,0,4650,25,0,0,62653,108
P213982144.C1000@R1.S1.LT5.PON2.ONT14.C14.P1,0,0,0,0,0,0,0,0
P248001519.C3001@R1.S1.LT6.PON9.ONT26.SERV1,0,0,135314,235,0,0,248186,296
P315507136.C1000@R1.S1.LT8.PON15.ONT33.C14.P1,0,0,109977888,81978,0,0,5827113,49327
P247886784.C1000@R1.S1.LT6.PON7.ONT58.C14.P1,0,0,0,0,0,0,0,0
P315505135.C3001@R1.S1.LT8.PON15.ONT29.SERV1,0,0,5341,28,0,0,62797,110
P247750127.C3001@R1.S1.LT6.PON5.ONT47.SERV1,0,0,81696,148,0,0,161700,213
P214791104.C3000@R1.S1.LT5.PON14.ONT58.C14.P1,0,0,0,0,0,0,0,0
P113269743.C3001@R1.S1.LT2.PON1.ONT46.SERV1,0,0,0,0,0,0,0,0
P147094464.C3000@R1.S1.LT3.PON5.ONT62.C14.P1,0,0,0,0,0,0,0,0
P147078592.C1000@R1.S1.LT3.PON5.ONT31.C14.P1,0,0,0,0,0,0,0,0
P181077952.C1000@R1.S1.LT4.PON12.ONT4.C14.P1,0,0,0,0,0,0,0,0
P314643392.C3000@R1.S1.LT8.PON2.ONT10.C14.P1,0,0,0,0,0,0,0,0
P114057152.C3000@R1.S1.LT2.PON13.ONT48.C14.P1,0,0,4603,41,0,0,10962,43
P248014831.C3001@R1.S1.LT6.PON9.ONT52.SERV1,0,0,0,0,0,0,0,0
P114107328.C1000@R1.S1.LT2.PON14.ONT18.C14.P1,0,0,1322,20,0,0,798,12
P113256431.C3001@R1.S1.LT2.PON1.ONT20.SERV1,0,0,181150,312,0,0,292455,423
P214063040.C1000@R1.S1.LT5.PON3.ONT44.C14.P1,0,0,0,0,0,0,0,0
P281549248.C3000@R1.S1.LT7.PON9.ONT13.C14.P1,0,0,2250,30,0,0,2190,30
P147086831.C3001@R1.S1.LT3.PON5.ONT47.SERV1,0,0,0,0,0,0,0,0
P214107072.C1000@R1.S1.LT5.PON4.ONT2.C14.P1,0,0,61090,347,0,0,88710,607
P214766528.C1000@R1.S1.LT5.PON14.ONT10.C14.P1,0,0,0,0,0,0,0,0
P214118383.C3001@R1.S1.LT5.PON4.ONT24.SERV1,0,0,4954,22,0,0,57829,97
P214726127.C3001@R1.S1.LT5.PON13.ONT59.SERV1,0,0,0,0,0,0,0,0
P147065280.C1000@R1.S1.LT3.PON5.ONT5.C14.P1,0,0,0,0,0,0,0,0
P213997039.C3001@R1.S1.LT5.PON2.ONT43.SERV1,0,0,0,0,0,0,0,0
P281637359.C3001@R1.S1.LT7.PON10.ONT57.SERV1,0,0,0,0,0,0,0,0
P113251776.C1000@R1.S1.LT2.PON1.ONT11.C14.P1,0,0,886110747,632967,0,0,21085778,201774
P247732207.C3001@R1.S1.LT6.PON5.ONT12.SERV1,0,0,0,0,0,0,0,0
P181076416.C3000@R1.S1.LT4.PON12.ONT1.C14.P1,0,0,21797,71,0,0,45958,77
P181142464.C1000@R1.S1.LT4.PON13.ONT2.C14.P1,0,0,0,0,0,0,0,0
P180495808.C1000@R1.S1.LT4.PON3.ONT19.C14.P1,0,0,0,0,0,0,0,0
P248013760.C1000@R1.S1.LT6.PON9.ONT50.C14.P1,0,0,266737562,192250,0,0,10429518,94850
P248008128.C3000@R1.S1.LT6.PON9.ONT39.C14.P1,0,0,2250,30,0,0,2190,30
P281624047.C3001@R1.S1.LT7.PON10.ONT31.SERV1,0,0,123306,219,0,0,246079,307
P247871424.C3000@R1.S1.LT6.PON7.ONT28.C14.P1,0,0,2100,28,0,0,2044,28
P248061423.C3001@R1.S1.LT6.PON10.ONT15.SERV1,0,0,36833,75,0,0,139212,188
P281552879.C3001@R1.S1.LT7.PON9.ONT20.SERV1,0,0,0,0,0,0,0,0
P314639296.C3000@R1.S1.LT8.PON2.ONT2.C14.P1,0,0,0,0,0,0,0,0
P247998912.C1000@R1.S1.LT6.PON9.ONT21.C14.P1,0,0,1585822416,1102028,0,0,42823036,432655
P315499968.C1000@R1.S1.LT8.PON15.ONT19.C14.P1,0,0,0,0,0,0,0,0
P214840768.C3000@R1.S1.LT5.PON15.ONT27.C14.P1,0,0,0,0,0,0,0,0
P214896576.C1000@R1.S1.LT5.PON16.ONT8.C14.P1,0,0,472133657,376266,0,0,39502355,201401
P315497967.C3001@R1.S1.LT8.PON15.ONT15.SERV1,0,0,0,0,0,0,0,0
P147076544.C3000@R1.S1.LT3.PON5.ONT27.C14.P1,0,0,0,0,0,0,0,0
P281689536.C3000@R1.S1.LT7.PON11.ONT31.C14.P1,0,0,0,0,0,0,0,0
P147207104.C1000@R1.S1.LT3.PON7.ONT26.C14.P1,0,0,1000480629,778716,0,0,51928568,464580
P147259840.C3000@R1.S1.LT3.PON8.ONT1.C14.P1,0,0,0,0,0,0,0,0
P314645952.C3000@R1.S1.LT8.PON2.ONT15.C14.P1,0,0,0,0,0,0,0,0
P214839791.C3001@R1.S1.LT5.PON15.ONT25.SERV1,0,0,0,0,0,0,0,0
P147063232.C3000@R1.S1.LT3.PON5.ONT1.C14.P1,0,0,0,0,0,0,0,0
P147089856.C3000@R1.S1.LT3.PON5.ONT53.C14.P1,0,0,0,0,0,0,0,0
P214921664.C3000@R1.S1.LT5.PON16.ONT57.C14.P1,0,0,2250,30,0,0,2190,30
P281680320.C1000@R1.S1.LT7.PON11.ONT13.C14.P1,0,0,0,0,0,0,0,0
P281555904.C3000@R1.S1.LT7.PON9.ONT26.C14.P1,0,0,0,0,0,0,0,0
P180429295.C3001@R1.S1.LT4.PON2.ONT17.SERV1,0,0,4516,23,0,0,59792,102
P247933376.C3000@R1.S1.LT6.PON8.ONT21.C14.P1,0,0,2250,30,0,0,2190,30
P247946688.C3000@R1.S1.LT6.PON8.ONT47.C14.P1,0,0,0,0,0,0,0,0
P247928815.C3001@R1.S1.LT6.PON8.ONT12.SERV1,0,0,63172,120,0,0,148852,197
P114052544.C1000@R1.S1.LT2.PON13.ONT39.C14.P1,0,0,0,0,0,0,0,0
P214829504.C3000@R1.S1.LT5.PON15.ONT5.C14.P1,0,0,0,0,0,0,0,0
P247885248.C3000@R1.S1.LT6.PON7.ONT55.C14.P1,0,0,2182,29,0,0,2126,29
P114118080.C1000@R1.S1.LT2.PON14.ONT39.C14.P1,0,0,20492479,15209,0,0,970250,7521
P180970432.C1000@R1.S1.LT4.PON10.ONT50.C14.P1,0,0,0,0,0,0,0,0
P281748463.C3001@R1.S1.LT7.PON12.ONT18.SERV1,0,0,4045,23,0,0,55929,97
P180489152.C1000@R1.S1.LT4.PON3.ONT6.C14.P1,0,0,54761442,58532,0,0,21670863,222586
P314661312.C1000@R1.S1.LT8.PON2.ONT45.C14.P1,0,0,0,0,0,0,0,0
P180368879.C3001@R1.S1.LT4.PON1.ONT27.SERV1,0,0,3268,19,0,0,69210,114
P213998528.C1000@R1.S1.LT5.PON2.ONT46.C14.P1,0,0,0,0,0,0,0,0
P181144047.C3001@R1.S1.LT4.PON13.ONT5.SERV1,0,0,5226,26,0,0,60868,105
P180424640.C1000@R1.S1.LT4.PON2.ONT8.C14.P1,0,0,126533,340,0,0,108685,580
P147275200.C1000@R1.S1.LT3.PON8.ONT31.C14.P1,0,0,1322,20,0,0,798,12
P214788591.C3001@R1.S1.LT5.PON14.ONT53.SERV1,0,0,0,0,0,0,0,0
P180487151.C3001@R1.S1.LT4.PON3.ONT2.SERV1,0,0,0,0,0,0,0,0
P281622464.C1000@R1.S1.LT7.PON10.ONT28.C14.P1,0,0,0,0,0,0,0,0
P113259456.C3000@R1.S1.LT2.PON1.ONT26.C14.P1,0,0,0,0,0,0,0,0
P180355567.C3001@R1.S1.LT4.PON1.ONT1.SERV1,0,0,79775,143,0,0,164257,199
P214921152.C1000@R1.S1.LT5.PON16.ONT56.C14.P1,0,0,128856367,91119,0,0,3226405,26068
P114058735.C3001@R1.S1.LT2.PON13.ONT51.SERV1,0,0,5645,25,0,0,59346,101
P213985216.C1000@R1.S1.LT5.PON2.ONT20.C14.P1,0,0,0,0,0,0,0,0
P214774767.C3001@R1.S1.LT5.PON14.ONT26.SERV1,0,0,0,0,0,0,0,0
P281635776.C1000@R1.S1.LT7.PON10.ONT54.C14.P1,0,0,0,0,0,0,0,0
P180972015.C3001@R1.S1.LT4.PON10.ONT53.SERV1,0,0,0,0,0,0,0,0
P214907375.C3001@R1.S1.LT5.PON16.ONT29.SERV1,0,0,5571,24,0,0,54487,93
P247884736.C3000@R1.S1.LT6.PON7.ONT54.C14.P1,0,0,2250,30,0,0,2190,30
P180430272.C3000@R1.S1.LT4.PON2.ONT19.C14.P1,0,0,2250,30,0,0,2190,30
P214776768.C1000@R1.S1.LT5.PON14.ONT30.C14.P1,0,0,0,0,0,0,0,0
P281630703.C3001@R1.S1.LT7.PON10.ONT44.SERV1,0,0,102563,183,0,0,213659,268
P248011759.C3001@R1.S1.LT6.PON9.ONT46.SERV1,0,0,0,0,0,0,0,0
P248000448.C1000@R1.S1.LT6.PON9.ONT24.C14.P1,0,0,135509620,350158,0,0,445793149,351728
P114045423.C3001@R1.S1.LT2.PON13.ONT25.SERV1,0,0,0,0,0,0,0,0
P114120128.C3000@R1.S1.LT2.PON14.ONT43.C14.P1,0,0,21414,66,0,0,44698,79
P281749952.C1000@R1.S1.LT7.PON12.ONT21.C14.P1,0,0,2920917,2649,0,0,158050,1293
P214763456.C1000@R1.S1.LT5.PON14.ONT4.C14.P1,0,0,0,0,0,0,0,0
P247734208.C1000@R1.S1.LT6.PON5.ONT16.C14.P1,0,0,0,0,0,0,0,0
P247745519.C3001@R1.S1.LT6.PON5.ONT38.SERV1,0,0,90885,161,0,0,199725,235
P315492288.C3000@R1.S1.LT8.PON15.ONT4.C14.P1,0,0,2250,30,0,0,2190,30
P247758831.C3001@R1.S1.LT6.PON5.ONT64.SERV1,0,0,4737,26,0,0,65077,112
P315378112.C1000@R1.S1.LT8.PON13.ONT37.C14.P1,0,0,0,0,0,0,0,0
P315425728.C3000@R1.S1.LT8.PON14.ONT2.C14.P1,0,0,0,0,0,0,0,0
P180492736.C1000@R1.S1.LT4.PON3.ONT13.C14.P1,0,0,38403241,29776,0,0,1533674,11222
P181018560.C3000@R1.S1.LT4.PON11.ONT16.C14.P1,0,0,0,0,0,0,0,0
P147070400.C3000@R1.S1.LT3.PON5.ONT15.C14.P1,0,0,0,0,0,0,0,0
P147217344.C1000@R1.S1.LT3.PON7.ONT46.C14.P1,0,0,1322,20,0,0,798,12
P315510720.C1000@R1.S1.LT8.PON15.ONT40.C14.P1,0,0,34668516,26371,0,0,1329730,10123
P281631168.C3000@R1.S1.LT7.PON10.ONT45.C14.P1,0,0,0,0,0,0,0,0
P181086656.C3000@R1.S1.LT4.PON12.ONT21.C14.P1,0,0,216730,1082,0,0,774492,1264
P247935936.C3000@R1.S1.LT6.PON8.ONT26.C14.P1,0,0,2250,30,0,0,2190,30
P315380207.C3001@R1.S1.LT8.PON13.ONT41.SERV1,0,0,0,0,0,0,0,0
P147083712.C3000@R1.S1.LT3.PON5.ONT41.C14.P1,0,0,0,0,0,0,0,0
P147204032.C1000@R1.S1.LT3.PON7.ONT20.C14.P1,0,0,108841872,77514,0,0,5578629,49475
P247756271.C3001@R1.S1.LT6.PON5.ONT59.SERV1,0,0,4459,22,0,0,68178,113
P147080687.C3001@R1.S1.LT3.PON5.ONT35.SERV1,0,0,0,0,0,0,0,0
P214900719.C3001@R1.S1.LT5.PON16.ONT16.SERV1,0,0,0,0,0,0,0,0
P248003567.C3001@R1.S1.LT6.PON9.ONT30.SERV1,0,0,86898,158,0,0,186305,234
P180973504.C1000@R1.S1.LT4.PON10.ONT56.C14.P1,0,0,0,0,0,0,0,0
P214775279.C3001@R1.S1.LT5.PON14.ONT27.SERV1,0,0,0,0,0,0,0,0
P114061248.C3000@R1.S1.LT2.PON13.ONT56.C14.P1,0,0,2250,30,0,0,2190,30
P214778304.C3000@R1.S1.LT5.PON14.ONT33.C14.P1,0,0,0,0,0,0,0,0
P113263599.C3001@R1.S1.LT2.PON1.ONT34.SERV1,0,0,0,0,0,0,0,0
P281742319.C3001@R1.S1.LT7.PON12.ONT6.SERV1,0,0,88707,161,0,0,185314,228
P114042304.C1000@R1.S1.LT2.PON13.ONT19.C14.P1,0,0,624867387,537760,0,0,92739486,224255
P114053056.C3000@R1.S1.LT2.PON13.ONT40.C14.P1,0,0,52242,145,0,0,143015,169
P247877615.C3001@R1.S1.LT6.PON7.ONT40.SERV1,0,0,0,0,0,0,0,0
P181011904.C3000@R1.S1.LT4.PON11.ONT3.C14.P1,0,0,0,0,0,0,0,0
P315491823.C3001@R1.S1.LT8.PON15.ONT3.SERV1,0,0,108145,191,0,0,219511,257
P147093999.C3001@R1.S1.LT3.PON5.ONT61.SERV1,0,0,0,0,0,0,0,0
P247949760.C3000@R1.S1.LT6.PON8.ONT53.C14.P1,0,0,2182,29,0,0,2126,29
P147067840.C1000@R1.S1.LT3.PON5.ONT10.C14.P1,0,0,0,0,0,0,0,0
P314638784.C3000@R1.S1.LT8.PON2.ONT1.C14.P1,0,0,0,0,0,0,0,0
P180423151.C3001@R1.S1.LT4.PON2.ONT5.SERV1,0,0,7257,27,0,0,52434,90
P114055616.C1000@R1.S1.LT2.PON13.ONT45.C14.P1,0,0,0,0,0,0,0,0
P247869376.C1000@R1.S1.LT6.PON7.ONT24.C14.P1,0,0,0,0,0,0,0,0
P247882176.C3000@R1.S1.LT6.PON7.ONT49.C14.P1,0,0,0,0,0,0,0,0
P281747392.C1000@R1.S1.LT7.PON12.ONT16.C14.P1,0,0,20774,231,0,0,35358,350
P247864303.C3001@R1.S1.LT6.PON7.ONT14.SERV1,0,0,66376,121,0,0,170987,210
P147327424.C3000@R1.S1.LT3.PON9.ONT5.C14.P1,0,0,0,0,0,0,0,0
P180971503.C3001@R1.S1.LT4.PON10.ONT52.SERV1,0,0,0,0,0,0,0,0
P247989696.C3000@R1.S1.LT6.PON9.ONT3.C14.P1,0,0,2250,30,0,0,2190,30
P315511232.C1000@R1.S1.LT8.PON15.ONT41.C14.P1,0,0,185804356,141180,0,0,5916038,39169
P147077056.C3000@R1.S1.LT3.PON5.ONT28.C14.P1,0,0,0,0,0,0,0,0
P113266624.C3000@R1.S1.LT2.PON1.ONT40.C14.P1,0,0,2250,30,0,0,2190,30
P214907328.C3000@R1.S1.LT5.PON16.ONT29.C14.P1,0,0,2250,30,0,0,2190,30
P247936448.C3000@R1.S1.LT6.PON8.ONT27.C14.P1,0,0,2250,30,0,0,2190,30
P281553344.C3000@R1.S1.LT7.PON9.ONT21.C14.P1,0,0,0,0,0,0,0,0
P214001088.C1000@R1.S1.LT5.PON2.ONT51.C14.P1,0,0,0,0,0,0,0,0
P214827968.C1000@R1.S1.LT5.PON15.ONT2.C14.P1,0,0,0,0,0,0,0,0
P180494319.C3001@R1.S1.LT4.PON3.ONT16.SERV1,0,0,6202,26,0,0,64898,109
P315433967.C3001@R1.S1.LT8.PON14.ONT18.SERV1,0,0,0,0,0,0,0,0
P114113007.C3001@R1.S1.LT2.PON14.ONT29.SERV1,0,0,5069,24,0,0,48752,86
P180421568.C1000@R1.S1.LT4.PON2.ONT2.C14.P1,0,0,0,0,0,0,0,0
P315498479.C3001@R1.S1.LT8.PON15.ONT16.SERV1,0,0,0,0,0,0,0,0
P113253312.C3000@R1.S1.LT2.PON1.ONT14.C14.P1,0,0,2250,30,0,0,2190,30
P247923136.C3000@R1.S1.LT6.PON8.ONT1.C14.P1,0,0,2250,30,0,0,2190,30
P180434880.C1000@R1.S1.LT4.PON2.ONT28.C14.P1,0,0,97889690,79979,0,0,7217304,45271
P248003520.C3000@R1.S1.LT6.PON9.ONT30.C14.P1,0,0,2250,30,0,0,2190,30
P248000495.C3001@R1.S1.LT6.PON9.ONT24.SERV1,0,0,75434,136,0,0,164966,193
P147195328.C3000@R1.S1.LT3.PON7.ONT3.C14.P1,0,0,0,0,0,0,0,0
P214111168.C1000@R1.S1.LT5.PON4.ONT10.C14.P1,0,0,0,0,0,0,0,0
P114231744.C3000@R1.S1.LT2.PON16.ONT5.C14.P1,0,0,2100,28,0,0,2044,28
P247744448.C1000@R1.S1.LT6.PON5.ONT36.C14.P1,0,0,54086,164,0,0,45576,444
P281638848.C1000@R1.S1.LT7.PON10.ONT60.C14.P1,0,0,0,0,0,0,0,0
P281636847.C3001@R1.S1.LT7.PON10.ONT56.SERV1,0,0,0,0,0,0,0,0
P113250287.C3001@R1.S1.LT2.PON1.ONT8.SERV1,0,0,0,0,0,0,0,0
P181015488.C3000@R1.S1.LT4.PON11.ONT10.C14.P1,0,0,0,0,0,0,0,0
P114111424.C1000@R1.S1.LT2.PON14.ONT26.C14.P1,0,0,9578953,13712,0,0,4870812,13404
P315496896.C1000@R1.S1.LT8.PON15.ONT13.C14.P1,0,0,1983,30,0,0,1197,18
P281545711.C3001@R1.S1.LT7.PON9.ONT6.SERV1,0,0,0,0,0,0,0,0
P281743808.C1000@R1.S1.LT7.PON12.ONT9.C14.P1,0,0,1983,30,0,0,1197,18
P281623535.C3001@R1.S1.LT7.PON10.ONT30.SERV1,0,0,93172,165,0,0,189399,226
P248010688.C1000@R1.S1.LT6.PON9.ONT44.C14.P1,0,0,202433245,154704,0,0,9498235,84254
P147069423.C3001@R1.S1.LT3.PON5.ONT13.SERV1,0,0,0,0,0,0,0,0
P214773696.C1000@R1.S1.LT5.PON14.ONT24.C14.P1,0,0,0,0,0,0,0,0
P247731136.C1000@R1.S1.LT6.PON5.ONT10.C14.P1,0,0,583529154,429816,0,0,17673859,165117
P247862720.C1000@R1.S1.LT6.PON7.ONT11.C14.P1,0,0,0,0,0,0,0,0
P281566656.C3000@R1.S1.LT7.PON9.ONT47.C14.P1,0,0,2250,30,0,0,2190,30
P247757760.C1000@R1.S1.LT6.PON5.ONT62.C14.P1,0,0,0,0,0,0,0,0
P281625536.C1000@R1.S1.LT7.PON10.ONT34.C14.P1,0,0,0,0,0,0,0,0
P281612224.C1000@R1.S1.LT7.PON10.ONT8.C14.P1,0,0,0,0,0,0,0,0
P114098671.C3001@R1.S1.LT2.PON14.ONT1.SERV1,0,0,0,0,0,0,0,0
P214124480.C1000@R1.S1.LT5.PON4.ONT36.C14.P1,0,0,10477519,18985,0,0,3166519,16197
P214781935.C3001@R1.S1.LT5.PON14.ONT40.SERV1,0,0,0,0,0,0,0,0
P315443183.C3001@R1.S1.LT8.PON14.ONT36.SERV1,0,0,0,0,0,0,0,0
P113255919.C3001@R1.S1.LT2.PON1.ONT19.SERV1,0,0,0,0,0,0,0,0
P147261888.C3000@R1.S1.LT3.PON8.ONT5.C14.P1,0,0,0,0,0,0,0,0
P114099183.C3001@R1.S1.LT2.PON14.ONT2.SERV1,0,0,0,0,0,0,0,0
P113269696.C1000@R1.S1.LT2.PON1.ONT46.C14.P1,0,0,0,0,0,0,0,0
P315516864.C1000@R1.S1.LT8.PON15.ONT52.C14.P1,0,0,96134201,69092,0,0,6939430,12531
P214059456.C3000@R1.S1.LT5.PON3.ONT37.C14.P1,0,0,0,0,0,0,0,0
P214723520.C1000@R1.S1.LT5.PON13.ONT54.C14.P1,0,0,0,0,0,0,0,0
P247811567.C3001@R1.S1.LT6.PON6.ONT39.SERV1,0,0,0,0,0,0,0,0
P247857647.C3001@R1.S1.LT6.PON7.ONT1.SERV1,0,0,125755,222,0,0,256892,285
P180948928.C1000@R1.S1.LT4.PON10.ONT8.C14.P1,0,0,0,0,0,0,0,0
P113454575.C3001@R1.S1.LT2.PON4.ONT23.SERV1,0,0,4181,25,0,0,67158,115
P247859648.C1000@R1.S1.LT6.PON7.ONT5.C14.P1,0,0,0,0,0,0,0,0
P281616832.C3000@R1.S1.LT7.PON10.ONT17.C14.P1,0,0,0,0,0,0,0,0
P315503552.C1000@R1.S1.LT8.PON15.ONT26.C14.P1,0,0,242300467,178195,0,0,11690017,86077
P314661359.C3001@R1.S1.LT8.PON2.ONT45.SERV1,0,0,0,0,0,0,0,0
P113256384.C1000@R1.S1.LT2.PON1.ONT20.C14.P1,0,0,11334,118,0,0,4145,56
P214789056.C3000@R1.S1.LT5.PON14.ONT54.C14.P1,0,0,0,0,0,0,0,0
P214046144.C3000@R1.S1.LT5.PON3.ONT11.C14.P1,0,0,0,0,0,0,0,0
P281750464.C3000@R1.S1.LT7.PON12.ONT22.C14.P1,0,0,2250,30,0,0,2190,30
P147220463.C3001@R1.S1.LT3.PON7.ONT52.SERV1,0,0,4324,20,0,0,64603,106
P114117568.C3000@R1.S1.LT2.PON14.ONT38.C14.P1,0,0,51786,139,0,0,142831,169
P248059328.C1000@R1.S1.LT6.PON10.ONT11.C14.P1,0,0,0,0,0,0,0,0
P114056128.C3000@R1.S1.LT2.PON13.ONT46.C14.P1,0,0,2250,30,0,0,2190,30
P247865280.C3000@R1.S1.LT6.PON7.ONT16.C14.P1,0,0,0,0,0,0,0,0
P247885760.C3000@R1.S1.LT6.PON7.ONT56.C14.P1,0,0,0,0,0,0,0,0
P180489711.C3001@R1.S1.LT4.PON3.ONT7.SERV1,0,0,6657,26,0,0,51434,89
P214782447.C3001@R1.S1.LT5.PON14.ONT41.SERV1,0,0,0,0,0,0,0,0
P214842816.C1000@R1.S1.LT5.PON15.ONT31.C14.P1,0,0,0,0,0,0,0,0
P315368943.C3001@R1.S1.LT8.PON13.ONT19.SERV1,0,0,0,0,0,0,0,0
P281688047.C3001@R1.S1.LT7.PON11.ONT28.SERV1,0,0,53782,107,0,0,154698,215
P315446208.C3000@R1.S1.LT8.PON14.ONT42.C14.P1,0,0,0,0,0,0,0,0
P281678272.C3000@R1.S1.LT7.PON11.ONT9.C14.P1,0,0,0,0,0,0,0,0
P113325039.C3001@R1.S1.LT2.PON2.ONT26.SERV1,0,0,0,0,0,0,0,0
P114104256.C3000@R1.S1.LT2.PON14.ONT12.C14.P1,0,0,93794,1065,0,0,2818934,1903
P214111727.C3001@R1.S1.LT5.PON4.ONT11.SERV1,0,0,4114,24,0,0,73331,123
P281743296.C3000@R1.S1.LT7.PON12.ONT8.C14.P1,0,0,2250,30,0,0,2190,30
P180497344.C3000@R1.S1.LT4.PON3.ONT22.C14.P1,0,0,2100,28,0,0,2044,28
P113313216.C1000@R1.S1.LT2.PON2.ONT3.C14.P1,0,0,0,0,0,0,0,0
P315378159.C3001@R1.S1.LT8.PON13.ONT37.SERV1,0,0,0,0,0,0,0,0
P315515375.C3001@R1.S1.LT8.PON15.ONT49.SERV1,0,0,7417,30,0,0,43360,80
P314639808.C1000@R1.S1.LT8.PON2.ONT3.C14.P1,0,0,0,0,0,0,0,0
P180959215.C3001@R1.S1.LT4.PON10.ONT28.SERV1,0,0,0,0,0,0,0,0
P315363264.C3000@R1.S1.LT8.PON13.ONT8.C14.P1,0,0,0,0,0,0,0,0
P113252800.C1000@R1.S1.LT2.PON1.ONT13.C14.P1,0,0,0,0,0,0,0,0
P114054592.C1000@R1.S1.LT2.PON13.ONT43.C14.P1,0,0,0,0,0,0,0,0
P247743983.C3001@R1.S1.LT6.PON5.ONT35.SERV1,0,0,81205,153,0,0,197111,262
P214051776.C1000@R1.S1.LT5.PON3.ONT22.C14.P1,0,0,0,0,0,0,0,0
P214118336.C3000@R1.S1.LT5.PON4.ONT24.C14.P1,0,0,2100,28,0,0,2044,28
P214841327.C3001@R1.S1.LT5.PON15.ONT28.SERV1,0,0,0,0,0,0,0,0
P315502063.C3001@R1.S1.LT8.PON15.ONT23.SERV1,0,0,0,0,0,0,0,0
P248190912.C3000@R1.S1.LT6.PON12.ONT12.C14.P1,0,0,2250,30,0,0,2190,30
P214725103.C3001@R1.S1.LT5.PON13.ONT57.SERV1,0,0,0,0,0,0,0,0
P214896576.C3000@R1.S1.LT5.PON16.ONT8.C14.P1,0,0,2100,28,0,0,2044,28
P180426176.C3000@R1.S1.LT4.PON2.ONT11.C14.P1,0,0,2250,30,0,0,2190,30
P281694703.C3001@R1.S1.LT7.PON11.ONT41.SERV1,0,0,63800,119,0,0,164034,198
P247730671.C3001@R1.S1.LT6.PON5.ONT9.SERV1,0,0,20126,47,0,0,30326,47
P281609664.C1000@R1.S1.LT7.PON10.ONT3.C14.P1,0,0,47464861,77958,0,0,78476701,74900
P247929839.C3001@R1.S1.LT6.PON8.ONT14.SERV1,0,0,88360,156,0,0,188018,223
P281696704.C1000@R1.S1.LT7.PON11.ONT45.C14.P1,0,0,142174885,106992,0,0,5872557,45729
P114041280.C1000@R1.S1.LT2.PON13.ONT17.C14.P1,0,0,186376365,135957,0,0,7999556,44458
P147080128.C1000@R1.S1.LT3.PON5.ONT34.C14.P1,0,0,0,0,0,0,0,0
P214908864.C3000@R1.S1.LT5.PON16.ONT32.C14.P1,0,0,2100,28,0,0,2044,28
P315371503.C3001@R1.S1.LT8.PON13.ONT24.SERV1,0,0,0,0,0,0,0,0
P248188864.C1000@R1.S1.LT6.PON12.ONT8.C14.P1,0,0,0,0,0,0,0,0
P247793600.C3000@R1.S1.LT6.PON6.ONT4.C14.P1,0,0,2250,30,0,0,2190,30
P247924160.C3000@R1.S1.LT6.PON8.ONT3.C14.P1,0,0,0,0,0,0,0,0
P248122816.C3000@R1.S1.LT6.PON11.ONT7.C14.P1,0,0,0,0,0,0,0,0
P113271744.C3000@R1.S1.LT2.PON1.ONT50.C14.P1,0,0,2250,30,0,0,2190,30
P315384815.C3001@R1.S1.LT8.PON13.ONT50.SERV1,0,0,0,0,0,0,0,0
P247871936.C3000@R1.S1.LT6.PON7.ONT29.C14.P1,0,0,2100,28,0,0,2044,28
