Object ID,extendPortVlanCurrent1DayDnDiscByteCounter,extendPortVlanCurrent1DayDnFwdByteCounter,extendPortVlanCurrent1DayUpDiscByteCounter,extendPortVlanCurrent1DayUpFwdByteCounter
P46670720.C3000@R1.S1.LT1.PON5.ONT9.C14.P1,0,0,0,0
P46669775.C3001@R1.S1.LT1.PON5.ONT8.SERV1,0,2085591,0,4748940
P47750016.C3000@R1.S1.LT1.PON13.ONT39.C14.P1,0,64388,0,80450
P47320015.C3001@R1.S1.LT1.PON10.ONT3.SERV1,0,2317838,0,5120177
P47495040.C1000@R1.S1.LT1.PON11.ONT46.C14.P1,0,961391818,0,193721414
P47857615.C3001@R1.S1.LT1.PON14.ONT16.SERV1,0,2153410,0,4779241
P46447488.C3000@R1.S1.LT1.PON3.ONT47.C14.P1,0,63528,0,64404
P47339471.C3001@R1.S1.LT1.PON10.ONT22.SERV1,0,2396057,0,5296415
P47583104.C1000@R1.S1.LT1.PON12.ONT4.C14.P1,0,0,0,0
P47985615.C3001@R1.S1.LT1.PON15.ONT13.SERV1,0,0,0,0
P47102927.C3001@R1.S1.LT1.PON8.ONT47.SERV1,0,0,0,0
P47207296.C1000@R1.S1.LT1.PON9.ONT21.C14.P1,0,0,0,0
P46541696.C3000@R1.S1.LT1.PON4.ONT11.C14.P1,0,64128,0,62118
P47738752.C1000@R1.S1.LT1.PON13.ONT28.C14.P1,0,2991981148,0,312062702
P47715279.C3001@R1.S1.LT1.PON13.ONT5.SERV1,0,0,0,0
P48011136.C3000@R1.S1.LT1.PON15.ONT38.C14.P1,0,64534,0,78466
P47580032.C1000@R1.S1.LT1.PON12.ONT1.C14.P1,0,0,0,0
P46962639.C3001@R1.S1.LT1.PON7.ONT38.SERV1,0,0,0,0
P47844303.C3001@R1.S1.LT1.PON14.ONT3.SERV1,0,2170957,0,4906254
P47850368.C1000@R1.S1.LT1.PON14.ONT9.C14.P1,0,0,0,0
P48014287.C3001@R1.S1.LT1.PON15.ONT41.SERV1,0,0,0,0
P46307200.C1000@R1.S1.LT1.PON2.ONT38.C14.P1,0,3004405709,0,86160932
P47466368.C1000@R1.S1.LT1.PON11.ONT18.C14.P1,0,0,0,0
P47506304.C3000@R1.S1.LT1.PON11.ONT57.C14.P1,0,62918,0,64518
P48125903.C3001@R1.S1.LT1.PON16.ONT22.SERV1,0,0,0,0
P47481728.C3000@R1.S1.LT1.PON11.ONT33.C14.P1,0,63068,0,61384
P47770575.C3001@R1.S1.LT1.PON13.ONT59.SERV1,0,157012,0,1573561
P46272463.C3001@R1.S1.LT1.PON2.ONT4.SERV1,0,1465705,0,3114794
P46159744.C3000@R1.S1.LT1.PON1.ONT22.C14.P1,0,0,0,0
P46315392.C3000@R1.S1.LT1.PON2.ONT46.C14.P1,0,63582,0,64650
P47754191.C3001@R1.S1.LT1.PON13.ONT43.SERV1,0,2037705,0,4529390
P47479680.C1000@R1.S1.LT1.PON11.ONT31.C14.P1,0,17045181728,0,1397310591
P47582080.C3000@R1.S1.LT1.PON12.ONT3.C14.P1,0,0,0,0
P46401408.C1000@R1.S1.LT1.PON3.ONT2.C14.P1,0,37725714589,0,3265124971
P47457152.C3000@R1.S1.LT1.PON11.ONT9.C14.P1,0,0,0,0
P48152448.C1000@R1.S1.LT1.PON16.ONT48.C14.P1,0,0,0,0
P46416768.C3000@R1.S1.LT1.PON3.ONT17.C14.P1,0,0,0,0
P46819279.C3001@R1.S1.LT1.PON6.ONT26.SERV1,0,1938518,0,4590667
P47611855.C3001@R1.S1.LT1.PON12.ONT32.SERV1,0,191793,0,1445503
P46285775.C3001@R1.S1.LT1.PON2.ONT17.SERV1,0,0,0,0
P47318991.C3001@R1.S1.LT1.PON10.ONT2.SERV1,0,1640469,0,3555637
P46146432.C3000@R1.S1.LT1.PON1.ONT9.C14.P1,0,63978,0,65252
P46691200.C3000@R1.S1.LT1.PON5.ONT29.C14.P1,0,0,0,0
P46414720.C1000@R1.S1.LT1.PON3.ONT15.C14.P1,0,0,0,0
P46687183.C3001@R1.S1.LT1.PON5.ONT25.SERV1,0,0,0,0
P46980047.C3001@R1.S1.LT1.PON7.ONT55.SERV1,0,176776,0,1497318
P48009088.C1000@R1.S1.LT1.PON15.ONT36.C14.P1,0,1244606111,0,157768530
P47979392.C3000@R1.S1.LT1.PON15.ONT7.C14.P1,0,63150,0,61466
P48165760.C1000@R1.S1.LT1.PON16.ONT61.C14.P1,0,1851734372,0,130552704
P46585728.C3000@R1.S1.LT1.PON4.ONT54.C14.P1,0,64388,0,79841
P47206272.C1000@R1.S1.LT1.PON9.ONT20.C14.P1,0,1536822015,0,499594333
P47211471.C3001@R1.S1.LT1.PON9.ONT25.SERV1,0,2303852,0,5107671
P47353728.C3000@R1.S1.LT1.PON10.ONT36.C14.P1,0,0,0,0
P47866752.C1000@R1.S1.LT1.PON14.ONT25.C14.P1,0,419935054,0,19631452
P48035712.C1000@R1.S1.LT1.PON15.ONT62.C14.P1,0,5256427551,0,365300684
P47738831.C3001@R1.S1.LT1.PON13.ONT28.SERV1,0,2169190,0,4909904
P47073152.C3000@R1.S1.LT1.PON8.ONT18.C14.P1,0,0,0,0
P48155520.C1000@R1.S1.LT1.PON16.ONT51.C14.P1,0,457797218,0,59847596
P46407552.C1000@R1.S1.LT1.PON3.ONT8.C14.P1,0,3733117914,0,1714239045
P46435200.C1000@R1.S1.LT1.PON3.ONT35.C14.P1,0,494289,0,1036527
P46183296.C3000@R1.S1.LT1.PON1.ONT45.C14.P1,0,0,0,0
P46571392.C1000@R1.S1.LT1.PON4.ONT40.C14.P1,0,10352879431,0,502762440
P46443471.C3001@R1.S1.LT1.PON3.ONT43.SERV1,0,0,0,0
P47741824.C1000@R1.S1.LT1.PON13.ONT31.C14.P1,0,2492930533,0,114771084
P47853440.C1000@R1.S1.LT1.PON14.ONT12.C14.P1,0,0,0,0
P47099776.C3000@R1.S1.LT1.PON8.ONT44.C14.P1,0,0,0,0
P47189888.C1000@R1.S1.LT1.PON9.ONT4.C14.P1,0,0,0,0
P46302080.C3000@R1.S1.LT1.PON2.ONT33.C14.P1,0,64138,0,80430
P46947200.C1000@R1.S1.LT1.PON7.ONT23.C14.P1,0,0,0,0
P46965711.C3001@R1.S1.LT1.PON7.ONT41.SERV1,0,570829,0,863651
P47371136.C3000@R1.S1.LT1.PON10.ONT53.C14.P1,0,63600,0,61694
P47489920.C1000@R1.S1.LT1.PON11.ONT41.C14.P1,0,0,0,0
P47897472.C1000@R1.S1.LT1.PON14.ONT55.C14.P1,0,299818097,0,15160854
P46288847.C3001@R1.S1.LT1.PON2.ONT20.SERV1,0,2075971,0,4728360
P47496064.C3000@R1.S1.LT1.PON11.ONT47.C14.P1,0,0,0,0
P47382400.C1000@R1.S1.LT1.PON10.ONT64.C14.P1,0,737140549,0,116259730
P47492047.C3001@R1.S1.LT1.PON11.ONT43.SERV1,0,0,0,0
P47242191.C3001@R1.S1.LT1.PON9.ONT55.SERV1,0,254185,0,2505460
P46158799.C3001@R1.S1.LT1.PON1.ONT21.SERV1,0,0,0,0
P46804943.C3001@R1.S1.LT1.PON6.ONT12.SERV1,0,0,0,0
P47219584.C1000@R1.S1.LT1.PON9.ONT33.C14.P1,0,23981726,0,4460756
P47461327.C3001@R1.S1.LT1.PON11.ONT13.SERV1,0,0,0,0
P47884160.C1000@R1.S1.LT1.PON14.ONT42.C14.P1,0,13522314,0,12837261
P47474639.C3001@R1.S1.LT1.PON11.ONT26.SERV1,0,2248261,0,4887645
P47340416.C3000@R1.S1.LT1.PON10.ONT23.C14.P1,0,0,0,0
P46448512.C1000@R1.S1.LT1.PON3.ONT48.C14.P1,0,353194184,0,21378833
P47599488.C1000@R1.S1.LT1.PON12.ONT20.C14.P1,0,1178495301,0,40951616
P46145487.C3001@R1.S1.LT1.PON1.ONT8.SERV1,0,0,0,0
P46181248.C1000@R1.S1.LT1.PON1.ONT43.C14.P1,0,2524693410,0,1923456384
P46572416.C3000@R1.S1.LT1.PON4.ONT41.C14.P1,0,0,0,0
P47336399.C3001@R1.S1.LT1.PON10.ONT19.SERV1,0,0,0,0
P47615872.C3000@R1.S1.LT1.PON12.ONT36.C14.P1,0,63920,0,78234
P47602560.C3000@R1.S1.LT1.PON12.ONT23.C14.P1,0,64036,0,64984
P46697344.C3000@R1.S1.LT1.PON5.ONT35.C14.P1,0,0,0,0
P46568399.C3001@R1.S1.LT1.PON4.ONT37.SERV1,0,0,0,0
P47978368.C1000@R1.S1.LT1.PON15.ONT6.C14.P1,0,0,0,0
P47081344.C3000@R1.S1.LT1.PON8.ONT26.C14.P1,0,64438,0,77611
P46158720.C1000@R1.S1.LT1.PON1.ONT21.C14.P1,0,0,0,0
P47107968.C1000@R1.S1.LT1.PON8.ONT52.C14.P1,0,0,0,0
P47587200.C3000@R1.S1.LT1.PON12.ONT8.C14.P1,0,0,0,0
P46712704.C3000@R1.S1.LT1.PON5.ONT50.C14.P1,0,63528,0,61534
P47586176.C1000@R1.S1.LT1.PON12.ONT7.C14.P1,0,0,0,0
P46983119.C3001@R1.S1.LT1.PON7.ONT58.SERV1,0,176303,0,1562057
P46148559.C3001@R1.S1.LT1.PON1.ONT11.SERV1,0,0,0,0
P47763328.C3000@R1.S1.LT1.PON13.ONT52.C14.P1,0,64180,0,64478
P47613824.C1000@R1.S1.LT1.PON12.ONT34.C14.P1,0,0,0,0
P47882191.C3001@R1.S1.LT1.PON14.ONT40.SERV1,0,1943580,0,4613898
P48160719.C3001@R1.S1.LT1.PON16.ONT56.SERV1,0,24609,0,265269
P47079296.C1000@R1.S1.LT1.PON8.ONT24.C14.P1,0,0,0,0
P46708687.C3001@R1.S1.LT1.PON5.ONT46.SERV1,0,2186461,0,4874223
P46161871.C3001@R1.S1.LT1.PON1.ONT24.SERV1,0,0,0,0
P47094656.C3000@R1.S1.LT1.PON8.ONT39.C14.P1,0,64128,0,62118
P47600512.C1000@R1.S1.LT1.PON12.ONT21.C14.P1,0,29361734,0,65162765
P46168015.C3001@R1.S1.LT1.PON1.ONT30.SERV1,0,1844729,0,4563984
P47481807.C3001@R1.S1.LT1.PON11.ONT33.SERV1,0,172556,0,1565726
P46555087.C3001@R1.S1.LT1.PON4.ONT24.SERV1,0,0,0,0
P46684032.C3000@R1.S1.LT1.PON5.ONT22.C14.P1,0,0,0,0
P48144256.C3000@R1.S1.LT1.PON16.ONT40.C14.P1,0,63000,0,61320
P46412751.C3001@R1.S1.LT1.PON3.ONT13.SERV1,0,0,0,0
P48033743.C3001@R1.S1.LT1.PON15.ONT60.SERV1,0,169126,0,1574498
P46145408.C1000@R1.S1.LT1.PON1.ONT8.C14.P1,0,0,0,0
P47759311.C3001@R1.S1.LT1.PON13.ONT48.SERV1,0,1819946,0,4482644
P46275535.C3001@R1.S1.LT1.PON2.ONT7.SERV1,0,2217959,0,4948936
P46822351.C3001@R1.S1.LT1.PON6.ONT29.SERV1,0,2131079,0,4876489
P48142208.C1000@R1.S1.LT1.PON16.ONT38.C14.P1,0,0,0,0
P47752064.C1000@R1.S1.LT1.PON13.ONT41.C14.P1,0,48047908,0,2599504
P48020431.C3001@R1.S1.LT1.PON15.ONT47.SERV1,0,2227755,0,5056793
P48157568.C3000@R1.S1.LT1.PON16.ONT53.C14.P1,0,63934,0,91618
P47494016.C1000@R1.S1.LT1.PON11.ONT45.C14.P1,0,3048615055,0,108240238
P46537679.C3001@R1.S1.LT1.PON4.ONT7.SERV1,0,0,0,0
P47086464.C3000@R1.S1.LT1.PON8.ONT31.C14.P1,0,64346,0,64578
P47469440.C1000@R1.S1.LT1.PON11.ONT21.C14.P1,0,0,0,0
P47224783.C3001@R1.S1.LT1.PON9.ONT38.SERV1,0,0,0,0
P47769472.C1000@R1.S1.LT1.PON13.ONT58.C14.P1,0,1299198,0,1650971
P48119680.C3000@R1.S1.LT1.PON16.ONT16.C14.P1,0,0,0,0
P46794703.C3001@R1.S1.LT1.PON6.ONT2.SERV1,0,2015585,0,4709077
P46305152.C3000@R1.S1.LT1.PON2.ONT36.C14.P1,0,63150,0,64336
P46303104.C1000@R1.S1.LT1.PON2.ONT34.C14.P1,0,20491,0,12307
P47734656.C1000@R1.S1.LT1.PON13.ONT24.C14.P1,0,0,0,0
P47747968.C1000@R1.S1.LT1.PON13.ONT37.C14.P1,0,437355720,0,96895623
P46278607.C3001@R1.S1.LT1.PON2.ONT10.SERV1,0,0,0,0
P47070080.C3000@R1.S1.LT1.PON8.ONT15.C14.P1,0,0,0,0
P47723392.C3000@R1.S1.LT1.PON13.ONT13.C14.P1,0,63750,0,64920
P46421888.C1000@R1.S1.LT1.PON3.ONT22.C14.P1,0,4895650811,0,230371393
P46961536.C1000@R1.S1.LT1.PON7.ONT37.C14.P1,0,13220,0,7980
P47350656.C3000@R1.S1.LT1.PON10.ONT33.C14.P1,0,64128,0,76972
P46324608.C3000@R1.S1.LT1.PON2.ONT55.C14.P1,0,65366,0,93040
P47488896.C3000@R1.S1.LT1.PON11.ONT40.C14.P1,0,0,0,0
P47721344.C1000@R1.S1.LT1.PON13.ONT11.C14.P1,0,28534769,0,2105981
P47508431.C3001@R1.S1.LT1.PON11.ONT59.SERV1,0,2301850,0,5112124
P47587279.C3001@R1.S1.LT1.PON12.ONT8.SERV1,0,0,0,0
P46433231.C3001@R1.S1.LT1.PON3.ONT33.SERV1,0,2073756,0,4721758
P46284672.C1000@R1.S1.LT1.PON2.ONT16.C14.P1,0,0,0,0
P47486848.C1000@R1.S1.LT1.PON11.ONT38.C14.P1,0,2310887222,0,98875361
P46817152.C3000@R1.S1.LT1.PON6.ONT24.C14.P1,0,0,0,0
P46271360.C1000@R1.S1.LT1.PON2.ONT3.C14.P1,0,193626759,0,23987054
P46928768.C3000@R1.S1.LT1.PON7.ONT5.C14.P1,0,0,0,0
P47748992.C1000@R1.S1.LT1.PON13.ONT38.C14.P1,0,0,0,0
P46296015.C3001@R1.S1.LT1.PON2.ONT27.SERV1,0,2081871,0,4916158
P47859584.C1000@R1.S1.LT1.PON14.ONT18.C14.P1,0,0,0,0
P47065984.C3000@R1.S1.LT1.PON8.ONT11.C14.P1,0,64046,0,62036
P46680960.C3000@R1.S1.LT1.PON5.ONT19.C14.P1,0,64060,0,74216
P47477711.C3001@R1.S1.LT1.PON11.ONT29.SERV1,0,0,0,0
P47582159.C3001@R1.S1.LT1.PON12.ONT3.SERV1,0,0,0,0
P48134016.C3000@R1.S1.LT1.PON16.ONT30.C14.P1,0,0,0,0
P47470464.C1000@R1.S1.LT1.PON11.ONT22.C14.P1,0,1346028822,0,72798954
P47760256.C3000@R1.S1.LT1.PON13.ONT49.C14.P1,0,0,0,0
P46428032.C1000@R1.S1.LT1.PON3.ONT28.C14.P1,0,307927044,0,25686862
P46679936.C3000@R1.S1.LT1.PON5.ONT18.C14.P1,0,64196,0,61972
P46974848.C1000@R1.S1.LT1.PON7.ONT50.C14.P1,0,0,0,0
P47381376.C3000@R1.S1.LT1.PON10.ONT63.C14.P1,0,62782,0,61110
P46666624.C3000@R1.S1.LT1.PON5.ONT5.C14.P1,0,64414,0,65052
P46172111.C3001@R1.S1.LT1.PON1.ONT34.SERV1,0,2153936,0,4915463
P46317440.C1000@R1.S1.LT1.PON2.ONT48.C14.P1,0,36871202,0,3510277
P47112064.C1000@R1.S1.LT1.PON8.ONT56.C14.P1,0,4448755,0,1239431
P47192960.C3000@R1.S1.LT1.PON9.ONT7.C14.P1,0,64730,0,77276
P47104896.C1000@R1.S1.LT1.PON8.ONT49.C14.P1,0,0,0,0
P47323008.C3000@R1.S1.LT1.PON10.ONT6.C14.P1,0,63896,0,64550
P46297984.C1000@R1.S1.LT1.PON2.ONT29.C14.P1,0,6473186546,0,490442306
P47864783.C3001@R1.S1.LT1.PON14.ONT23.SERV1,0,0,0,0
P47195087.C3001@R1.S1.LT1.PON9.ONT9.SERV1,0,0,0,0
P48017280.C3000@R1.S1.LT1.PON15.ONT44.C14.P1,0,0,0,0
P48113536.C3000@R1.S1.LT1.PON16.ONT10.C14.P1,0,64264,0,62036
P46439375.C3001@R1.S1.LT1.PON3.ONT39.SERV1,0,0,0,0
P47885263.C3001@R1.S1.LT1.PON14.ONT43.SERV1,0,165999,0,1560088
P46185423.C3001@R1.S1.LT1.PON1.ONT47.SERV1,0,169768,0,1569247
P46558159.C3001@R1.S1.LT1.PON4.ONT27.SERV1,0,2066421,0,4793329
P46687104.C3000@R1.S1.LT1.PON5.ONT25.C14.P1,0,0,0,0
P48147328.C3000@R1.S1.LT1.PON16.ONT43.C14.P1,0,0,0,0
P47851471.C3001@R1.S1.LT1.PON14.ONT10.SERV1,0,0,0,0
P47846272.C1000@R1.S1.LT1.PON14.ONT5.C14.P1,0,0,0,0
P46426063.C3001@R1.S1.LT1.PON3.ONT26.SERV1,0,2008813,0,4613305
P47584128.C1000@R1.S1.LT1.PON12.ONT5.C14.P1,0,0,0,0
P46415823.C3001@R1.S1.LT1.PON3.ONT16.SERV1,0,0,0,0
P47459200.C1000@R1.S1.LT1.PON11.ONT11.C14.P1,0,30944410057,0,2566542299
P47361920.C1000@R1.S1.LT1.PON10.ONT44.C14.P1,0,0,0,0
P48124800.C1000@R1.S1.LT1.PON16.ONT21.C14.P1,0,2106718498,0,306590881
P46402511.C3001@R1.S1.LT1.PON3.ONT3.SERV1,0,1929528,0,4556159
P47755136.C1000@R1.S1.LT1.PON13.ONT44.C14.P1,0,4054804776,0,165231608
P47976399.C3001@R1.S1.LT1.PON15.ONT4.SERV1,0,0,0,0
P47363968.C3000@R1.S1.LT1.PON10.ONT46.C14.P1,0,63814,0,64678
P47980416.C3000@R1.S1.LT1.PON15.ONT8.C14.P1,0,64128,0,75884
P47898575.C3001@R1.S1.LT1.PON14.ONT56.SERV1,0,166663,0,1522397
P46309248.C1000@R1.S1.LT1.PON2.ONT40.C14.P1,0,21813,0,13167
P46812111.C3001@R1.S1.LT1.PON6.ONT19.SERV1,0,2020325,0,4597888
P47597440.C1000@R1.S1.LT1.PON12.ONT18.C14.P1,0,303295633,0,526742216
P46949248.C3000@R1.S1.LT1.PON7.ONT25.C14.P1,0,0,0,0
P46825423.C3001@R1.S1.LT1.PON6.ONT32.SERV1,0,2197555,0,4929861
P47317888.C1000@R1.S1.LT1.PON10.ONT1.C14.P1,0,0,0,0
P47993728.C3000@R1.S1.LT1.PON15.ONT21.C14.P1,0,64346,0,64578
P48126848.C3000@R1.S1.LT1.PON16.ONT23.C14.P1,0,63750,0,62050
P47318912.C3000@R1.S1.LT1.PON10.ONT2.C14.P1,0,47540,0,49054
P47083392.C3000@R1.S1.LT1.PON8.ONT28.C14.P1,0,0,0,0
P47349632.C3000@R1.S1.LT1.PON10.ONT32.C14.P1,0,63448,0,64072
P47844224.C1000@R1.S1.LT1.PON14.ONT3.C14.P1,0,1375479120,0,159136182
P46803840.C1000@R1.S1.LT1.PON6.ONT11.C14.P1,0,815078796,0,1193539837
P46953344.C3000@R1.S1.LT1.PON7.ONT29.C14.P1,0,7500,0,7710
P47367040.C3000@R1.S1.LT1.PON10.ONT49.C14.P1,0,0,0,0
P46805888.C3000@R1.S1.LT1.PON6.ONT13.C14.P1,0,63000,0,61320
P47105920.C1000@R1.S1.LT1.PON8.ONT50.C14.P1,0,21813,0,13167
P47383503.C3001@R1.S1.LT1.PON10.ONT65.SERV1,0,167081,0,1566439
P47737728.C1000@R1.S1.LT1.PON13.ONT27.C14.P1,0,0,0,0
P46964608.C1000@R1.S1.LT1.PON7.ONT40.C14.P1,0,0,0,0
P46442368.C1000@R1.S1.LT1.PON3.ONT42.C14.P1,0,0,0,0
P48130944.C3000@R1.S1.LT1.PON16.ONT27.C14.P1,0,63900,0,61986
P46314447.C3001@R1.S1.LT1.PON2.ONT45.SERV1,0,178087,0,1507582
P47336320.C3000@R1.S1.LT1.PON10.ONT19.C14.P1,0,0,0,0
P46408655.C3001@R1.S1.LT1.PON3.ONT9.SERV1,0,0,0,0
P46982016.C1000@R1.S1.LT1.PON7.ONT57.C14.P1,0,19830,0,11970
P46537600.C3000@R1.S1.LT1.PON4.ONT7.C14.P1,0,0,0,0
P46940032.C3000@R1.S1.LT1.PON7.ONT16.C14.P1,0,63968,0,62050
P47344512.C3000@R1.S1.LT1.PON10.ONT27.C14.P1,0,23622,0,26396
P47207375.C3001@R1.S1.LT1.PON9.ONT21.SERV1,0,0,0,0
P47451008.C3000@R1.S1.LT1.PON11.ONT3.C14.P1,0,63818,0,64984
P47724416.C1000@R1.S1.LT1.PON13.ONT14.C14.P1,0,0,0,0
P46287744.C1000@R1.S1.LT1.PON2.ONT19.C14.P1,0,180104968,0,33460916
P47327183.C3001@R1.S1.LT1.PON10.ONT10.SERV1,0,0,0,0
P47847375.C3001@R1.S1.LT1.PON14.ONT6.SERV1,0,0,0,0
P47711104.C1000@R1.S1.LT1.PON13.ONT1.C14.P1,0,0,0,0
P46935936.C3000@R1.S1.LT1.PON7.ONT12.C14.P1,0,64838,0,79836
P47357824.C3000@R1.S1.LT1.PON10.ONT40.C14.P1,0,63678,0,61680
P47608704.C3000@R1.S1.LT1.PON12.ONT29.C14.P1,0,46646,0,45100
P46141312.C1000@R1.S1.LT1.PON1.ONT4.C14.P1,0,0,0,0
P47238095.C3001@R1.S1.LT1.PON9.ONT51.SERV1,0,1990370,0,4695026
P46455680.C1000@R1.S1.LT1.PON3.ONT55.C14.P1,0,21813,0,13167
P47242112.C3000@R1.S1.LT1.PON9.ONT55.C14.P1,0,64530,0,94114
P47874944.C3000@R1.S1.LT1.PON14.ONT33.C14.P1,0,0,0,0
P46274432.C1000@R1.S1.LT1.PON2.ONT6.C14.P1,0,10911932718,0,427214450
P47590272.C1000@R1.S1.LT1.PON12.ONT11.C14.P1,0,0,0,0
P46984064.C3000@R1.S1.LT1.PON7.ONT59.C14.P1,0,63446,0,61452
P47483776.C1000@R1.S1.LT1.PON11.ONT35.C14.P1,0,0,0,0
P46701440.C1000@R1.S1.LT1.PON5.ONT39.C14.P1,0,0,0,0
P47864704.C3000@R1.S1.LT1.PON14.ONT23.C14.P1,0,0,0,0
P47753167.C3001@R1.S1.LT1.PON13.ONT42.SERV1,0,171323,0,1557830
P47861632.C3000@R1.S1.LT1.PON14.ONT20.C14.P1,0,64898,0,98968
P47495119.C3001@R1.S1.LT1.PON11.ONT46.SERV1,0,2117311,0,4788686
P47882112.C3000@R1.S1.LT1.PON14.ONT40.C14.P1,0,64098,0,92402
P47722447.C3001@R1.S1.LT1.PON13.ONT12.SERV1,0,2097796,0,4655876
P46676864.C3000@R1.S1.LT1.PON5.ONT15.C14.P1,0,0,0,0
P48000896.C3000@R1.S1.LT1.PON15.ONT28.C14.P1,0,64060,0,74216
P47986560.C3000@R1.S1.LT1.PON15.ONT14.C14.P1,0,64452,0,86150
P46712783.C3001@R1.S1.LT1.PON5.ONT50.SERV1,0,164868,0,1548414
P46182351.C3001@R1.S1.LT1.PON1.ONT44.SERV1,0,2052927,0,4767051
P46663552.C3000@R1.S1.LT1.PON5.ONT2.C14.P1,0,0,0,0
P47460224.C1000@R1.S1.LT1.PON11.ONT12.C14.P1,0,0,0,0
P47110016.C1000@R1.S1.LT1.PON8.ONT54.C14.P1,0,0,0,0
P46555008.C3000@R1.S1.LT1.PON4.ONT24.C14.P1,0,0,0,0
P46799744.C1000@R1.S1.LT1.PON6.ONT7.C14.P1,0,31526699277,0,3235967750
P47849344.C1000@R1.S1.LT1.PON14.ONT8.C14.P1,0,0,0,0
P47473536.C1000@R1.S1.LT1.PON11.ONT25.C14.P1,0,2028519109,0,77430978
P48007040.C3000@R1.S1.LT1.PON15.ONT34.C14.P1,0,0,0,0
P46411648.C1000@R1.S1.LT1.PON3.ONT12.C14.P1,0,1460772215,0,102819004
P46834560.C1000@R1.S1.LT1.PON6.ONT41.C14.P1,0,1322,0,798
P47360896.C3000@R1.S1.LT1.PON10.ONT43.C14.P1,0,63596,0,64258
P48034688.C3000@R1.S1.LT1.PON15.ONT61.C14.P1,0,0,0,0
P48129999.C3001@R1.S1.LT1.PON16.ONT26.SERV1,0,0,0,0
P47224704.C3000@R1.S1.LT1.PON9.ONT38.C14.P1,0,0,0,0
P46304207.C3001@R1.S1.LT1.PON2.ONT35.SERV1,0,169614,0,1564815
P46454735.C3001@R1.S1.LT1.PON3.ONT54.SERV1,0,0,0,0
P47475584.C3000@R1.S1.LT1.PON11.ONT27.C14.P1,0,64060,0,75742
P48161664.C3000@R1.S1.LT1.PON16.ONT57.C14.P1,0,0,0,0
P46440399.C3001@R1.S1.LT1.PON3.ONT40.SERV1,0,0,0,0
P46707584.C1000@R1.S1.LT1.PON5.ONT45.C14.P1,0,0,0,0
P47110095.C3001@R1.S1.LT1.PON8.ONT54.SERV1,0,0,0,0
P46567296.C1000@R1.S1.LT1.PON4.ONT36.C14.P1,0,230775570,0,15036292
P46568320.C3000@R1.S1.LT1.PON4.ONT37.C14.P1,0,0,0,0
P46976896.C3000@R1.S1.LT1.PON7.ONT52.C14.P1,0,62468,0,60800
P47090560.C3000@R1.S1.LT1.PON8.ONT35.C14.P1,0,0,0,0
P47973248.C3000@R1.S1.LT1.PON15.ONT1.C14.P1,0,0,0,0
P46580608.C1000@R1.S1.LT1.PON4.ONT49.C14.P1,0,0,0,0
P48116687.C3001@R1.S1.LT1.PON16.ONT13.SERV1,0,2278427,0,4981715
P47735759.C3001@R1.S1.LT1.PON13.ONT25.SERV1,0,2127314,0,4663939
P47462272.C3000@R1.S1.LT1.PON11.ONT14.C14.P1,0,0,0,0
P47857536.C1000@R1.S1.LT1.PON14.ONT16.C14.P1,0,2905379484,0,134766590
P47895424.C3000@R1.S1.LT1.PON14.ONT53.C14.P1,0,62318,0,63524
P46931919.C3001@R1.S1.LT1.PON7.ONT8.SERV1,0,0,0,0
P46963584.C3000@R1.S1.LT1.PON7.ONT39.C14.P1,0,0,0,0
P47999872.C3000@R1.S1.LT1.PON15.ONT27.C14.P1,0,64602,0,80088
P46292943.C3001@R1.S1.LT1.PON2.ONT24.SERV1,0,2148434,0,4841980
P46823296.C3000@R1.S1.LT1.PON6.ONT30.C14.P1,0,62998,0,61174
P47878095.C3001@R1.S1.LT1.PON14.ONT36.SERV1,0,2030841,0,4617607
P46160768.C1000@R1.S1.LT1.PON1.ONT23.C14.P1,0,2305642805,0,401751478
P46319488.C1000@R1.S1.LT1.PON2.ONT50.C14.P1,0,0,0,0
P47329152.C1000@R1.S1.LT1.PON10.ONT12.C14.P1,0,104327679,0,7617427
P46806912.C1000@R1.S1.LT1.PON6.ONT14.C14.P1,0,0,0,0
P46959488.C3000@R1.S1.LT1.PON7.ONT35.C14.P1,0,64346,0,62118
P46826368.C3000@R1.S1.LT1.PON6.ONT33.C14.P1,0,0,0,0
P48128896.C1000@R1.S1.LT1.PON16.ONT25.C14.P1,0,0,0,0
P47380431.C3001@R1.S1.LT1.PON10.ONT62.SERV1,0,164806,0,1580497
P47878016.C1000@R1.S1.LT1.PON14.ONT36.C14.P1,0,547922629,0,606899497
P46582656.C3000@R1.S1.LT1.PON4.ONT51.C14.P1,0,63232,0,61548
P46939008.C3000@R1.S1.LT1.PON7.ONT15.C14.P1,0,0,0,0
P48129920.C3000@R1.S1.LT1.PON16.ONT26.C14.P1,0,0,0,0
P46324687.C3001@R1.S1.LT1.PON2.ONT55.SERV1,0,167201,0,1576192
P47251407.C3001@R1.S1.LT1.PON9.ONT64.SERV1,0,172040,0,1514126
P47346560.C3000@R1.S1.LT1.PON10.ONT29.C14.P1,0,63232,0,64008
P46946176.C3000@R1.S1.LT1.PON7.ONT22.C14.P1,0,0,0,0
P46950272.C3000@R1.S1.LT1.PON7.ONT26.C14.P1,0,64370,0,76809
P47058816.C3000@R1.S1.LT1.PON8.ONT4.C14.P1,0,64724,0,75460
